,start,end,country,type,subtype,killed,total_affected,est_damage,disaster_n,location
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Nasugbu
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, San Nicolas
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Santa Teresita
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Talisay
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Tuy 
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308,Batangas
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Alfonso
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Bacoor
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Carmona
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Cavite city
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Gen. Mariano Alvarez
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Indang
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Kawit
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Maragondon
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Mendez
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Naic
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Noveleta
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Rosario
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Tagaytay city
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Ternate
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Trece Martires 
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308,Cavite
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Alaminos
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Bay
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Binan
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Calamba city
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Calaun
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Cavinti
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Famy
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Kalayaan
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Liliw
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Los Banos
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Luisiana
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Lumban
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Mabitac
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Magdalena
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Majayjay
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Nagcarlan
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Paete
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Pakil
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Pangil
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Pila
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Rizal
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, San Pablo city
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Santa Cruz
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Santa Maria
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Santa Rosa city
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Siniloan
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Victoria 
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308,Laguna?
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Alabat
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Aimonan
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Calauag
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Candelaria
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Catanauan
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, General Luna
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Infanta
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Lopez
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Lucban
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Lucena city
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Macalelon
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Mauban
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Perez
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Polillo
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Quezon
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Real Tayabas city
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Sampaloc
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, San Antonio
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, San Francisco
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Sariaya
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Tabayas city 
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308,Quezon
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Angono
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Antipolo city
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Baras
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Binangonan
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Cainta
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Cardona
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Jala Jala
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Morong
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Pililla
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Rodriguez
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Tanay
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Taytay
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Teresa 
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308,Rizal
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308,   Region IV
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Basud
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Capalonga
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Daet
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Jose Panganiban
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Labo
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Mercedes
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Paracale
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, San Lorenzo Ruiz
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Santa Elena
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Talisay
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Vinzons 
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308,Camarines Norte
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Bombon
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Caramoan
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Lagonoy
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Pasacao
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Siruma 
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308,Camarines Sur
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Bagamanoc
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Caramoran
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Gigmoto
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308, Pandan 
2971,2010-07-12 00:00:00,2010-07-15 00:00:00,Philippines,Storm,Tropical cyclone,146.0,585474.0,8.675,2010-0308,Catanduanes
2973,2010-08-09 00:00:00,2010-08-09 00:00:00,Philippines,Storm,Tropical cyclone,31.0,1045.0,,2010-0383,Sitio Sabitan
2973,2010-08-09 00:00:00,2010-08-09 00:00:00,Philippines,Storm,Tropical cyclone,31.0,1045.0,,2010-0383, Santo Rosario
2973,2010-08-09 00:00:00,2010-08-09 00:00:00,Philippines,Storm,Tropical cyclone,31.0,1045.0,,2010-0383, Malolos city
2973,2010-08-09 00:00:00,2010-08-09 00:00:00,Philippines,Storm,Tropical cyclone,31.0,1045.0,,2010-0383, Bulacan 
2973,2010-08-09 00:00:00,2010-08-09 00:00:00,Philippines,Storm,Tropical cyclone,31.0,1045.0,,2010-0383,REgion III
2973,2010-08-09 00:00:00,2010-08-09 00:00:00,Philippines,Storm,Tropical cyclone,31.0,1045.0,,2010-0383, Navostas West
2973,2010-08-09 00:00:00,2010-08-09 00:00:00,Philippines,Storm,Tropical cyclone,31.0,1045.0,,2010-0383, Navotas city 
2973,2010-08-09 00:00:00,2010-08-09 00:00:00,Philippines,Storm,Tropical cyclone,31.0,1045.0,,2010-0383,NCR
2973,2010-08-09 00:00:00,2010-08-09 00:00:00,Philippines,Storm,Tropical cyclone,31.0,1045.0,,2010-0383, REgion IV B
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543,Aringuay
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Bangar 
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543,La Union
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Ilocos region
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Bolinao 
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543,Pangasinan
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Aparri
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Claveria
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Gonzaga
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Iguig
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Lasam
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Rizal
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Santa Aba
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Santa Praxedes
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Santa Teresita
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Santo NIno
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Tiao 
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543,Cagayan
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Cagayan Valley
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Dinapigue
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Divilacan
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, San Mariano
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Santa Maria 
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543,Isabela
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Casiguran
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Dilasag
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Dinalungan 
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543,Auroa
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Central Luzon
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Bagio city
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Itogon
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, La Trinidad
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Tublay 
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543,Benguet
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, CAR
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Pinukbuk
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Tabuk 
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543,Kalinga
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, CAR
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, Tadian 
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543,Mountain province
2976,2010-10-18 00:00:00,2010-10-18 00:00:00,Philippines,Storm,Tropical cyclone,35.0,2009026.0,275.745,2010-0543, CAR
3032,2011-07-20 00:00:00,2011-07-20 00:00:00,Guatemala,Storm,Tropical cyclone,5.0,,,2011-0267,North
3040,2011-08-04 00:00:00,2011-08-04 00:00:00,Haiti,Storm,Tropical cyclone,1.0,1500.0,,2011-0303,South
3041,2011-08-24 00:00:00,2011-08-24 00:00:00,Haiti,Storm,Tropical cyclone,2.0,1544.0,,2011-0328,North
3052,2011-12-29 00:00:00,2011-12-30 00:00:00,India,Storm,Tropical cyclone,47.0,250000.0,375.625,2011-0566,Cuddalore
3052,2011-12-29 00:00:00,2011-12-30 00:00:00,India,Storm,Tropical cyclone,47.0,250000.0,375.625,2011-0566, Pondichery 
3052,2011-12-29 00:00:00,2011-12-30 00:00:00,India,Storm,Tropical cyclone,47.0,250000.0,375.625,2011-0566,Tamil Nadu
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279,Pyonksong
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279, Haeju
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279, Chongdan
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279, Paechon
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279, Pongchon 
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279,South Hwanghae province
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279, Sohung 
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279,North Hangwae province
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279, Kaesong city
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279, Nampo city
3069,2011-08-07 00:00:00,2011-08-09 00:00:00,North Korea,Storm,Tropical cyclone,10.0,6499.0,,2011-0279, South Phyongan province
3077,2011-02-14 00:00:00,2011-02-16 00:00:00,Madagascar,Storm,Tropical cyclone,35.0,115215.0,,2011-0057,Fenoarivo
3077,2011-02-14 00:00:00,2011-02-16 00:00:00,Madagascar,Storm,Tropical cyclone,35.0,115215.0,,2011-0057, Maroantsetra
3077,2011-02-14 00:00:00,2011-02-16 00:00:00,Madagascar,Storm,Tropical cyclone,35.0,115215.0,,2011-0057, Sainte Marie
3077,2011-02-14 00:00:00,2011-02-16 00:00:00,Madagascar,Storm,Tropical cyclone,35.0,115215.0,,2011-0057, Vavatenina
3077,2011-02-14 00:00:00,2011-02-16 00:00:00,Madagascar,Storm,Tropical cyclone,35.0,115215.0,,2011-0057, Mananara
3077,2011-02-14 00:00:00,2011-02-16 00:00:00,Madagascar,Storm,Tropical cyclone,35.0,115215.0,,2011-0057, Soanierana Ivongo 
